participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.trial_to_pay,player.amount_earned_on_priors_social,player.test_question_1,player.test_question_2,player.test_question_3,player.test_question_4,player.payoff,group.id_in_subsession,group.option1,group.option2,group.amount_offered,group.option_chosen,group.current_opponent,group.payout,group.soc_or_no,group.offer_accepted,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,6,20,6,Option 1,square,14,Social,1,57,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,7,9,7,Option 1,triangle,13,Social,1,58,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,3,9,3,Option 1,square,17,Social,1,59,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,1,5,5,Option 2,triangle,0,Social,0,60,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,1,5,5,Option 2,triangle,15,Social,1,61,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,0,6,6,Option 2,circle,14,Social,1,62,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,16,0,16,Option 1,square,4,Social,1,63,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,3,7,3,Option 1,circle,0,Social,0,64,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,1,19,1,Option 1,square,0,Social,0,65,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,9,19,9,Option 1,circle,11,Social,1,66,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,18,20,18,Option 1,square,2,Social,1,67,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,12,4,4,Option 2,circle,16,Social,1,68,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,4,12,4,Option 1,circle,16,Social,1,69,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,7,15,7,Option 1,circle,13,Social,1,70,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,6,14,6,Option 1,triangle,0,Social,0,71,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,13,15,13,Option 1,triangle,0,Social,0,72,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,13,17,13,Option 1,circle,7,Social,1,73,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,1,3,3,Option 2,circle,17,Social,1,74,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,12,18,12,Option 1,circle,8,Social,1,75,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,15,11,11,Option 2,circle,9,Social,1,76,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,19,15,15,Option 2,circle,5,Social,1,77,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,19,7,7,Option 2,circle,13,Social,1,78,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,10,18,10,Option 1,circle,10,Social,1,79,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,6,20,6,Option 1,circle,14,Social,1,80,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,7,5,5,Option 2,triangle,0,Social,0,81,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,2,12,2,Option 1,square,18,Social,1,82,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,0,4,4,Option 2,triangle,16,Social,1,83,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,3,15,3,Option 1,square,17,Social,1,84,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,12,18,12,Option 1,square,8,Social,1,85,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,9,5,5,Option 2,circle,15,Social,1,86,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,20,2,2,Option 2,triangle,0,Social,0,87,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,6,16,6,Option 1,triangle,0,Social,0,88,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,10,16,10,Option 1,circle,10,Social,1,89,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,14,18,14,Option 1,square,6,Social,1,90,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,13,19,13,Option 1,square,7,Social,1,91,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,4,18,4,Option 1,square,0,Social,0,92,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,4,14,4,Option 1,triangle,0,Social,0,93,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,2,18,2,Option 1,circle,18,Social,1,94,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,,,,,,,0,1,19,7,7,Option 2,triangle,13,Social,1,95,epctzwke,,,,,,0
1,f0jnclst,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.91.198.174,2017-11-17 11:21:47.967017+00:00,1,,,0,1,34,7,,,,,0,1,6,20,6,Option 1,triangle,0,Social,0,96,epctzwke,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,4,6,4,Option 1,circle,16,Social,1,1,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,2,4,4,Option 2,circle,0,Social,0,2,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,15,17,15,Option 1,square,5,Social,1,3,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,20,10,10,Option 2,triangle,10,Social,1,4,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,13,19,13,Option 1,square,7,Social,1,5,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,4,18,4,Option 1,square,16,Social,1,6,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,9,13,9,Option 1,square,11,Social,1,7,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,8,10,8,Option 1,circle,12,Social,1,8,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,10,20,10,Option 1,square,10,Social,1,9,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,5,11,5,Option 1,circle,15,Social,1,10,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,7,13,7,Option 1,circle,13,Social,1,11,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,1,15,15,Option 2,square,5,Social,1,12,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,3,19,3,Option 1,square,17,Social,1,13,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,11,17,11,Option 1,triangle,0,Social,0,14,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,6,10,6,Option 1,circle,14,Social,1,15,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,11,19,11,Option 1,square,9,Social,1,16,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,19,17,17,Option 2,square,3,Social,1,17,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,3,17,3,Option 1,triangle,0,Social,0,18,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,3,5,5,Option 2,triangle,0,Social,0,19,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,8,6,6,Option 2,circle,14,Social,1,20,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,12,14,12,Option 1,circle,8,Social,1,21,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,10,18,10,Option 1,square,10,Social,1,22,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,8,16,8,Option 1,circle,0,Social,0,23,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,14,4,4,Option 2,square,16,Social,1,24,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,14,16,14,Option 1,triangle,6,Social,1,25,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,7,13,7,Option 1,square,13,Social,1,26,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,1,17,17,Option 2,circle,3,Social,1,27,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,14,6,6,Option 2,circle,0,Social,0,28,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,0,10,10,Option 2,circle,10,Social,1,29,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,7,9,7,Option 1,circle,13,Social,1,30,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,1,7,7,Option 2,circle,13,Social,1,31,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,11,17,11,Option 1,triangle,9,Social,1,32,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,6,18,6,Option 1,square,14,Social,1,33,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,1,5,5,Option 2,triangle,15,Social,1,34,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,6,8,6,Option 1,circle,14,Social,1,35,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,13,3,3,Option 2,circle,0,Social,0,36,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,4,6,4,Option 1,square,16,Social,1,37,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,6,14,6,Option 1,circle,14,Social,1,38,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,11,19,11,Option 1,square,9,Social,1,39,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,18,20,18,Option 1,square,2,Social,1,40,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,18,16,16,Option 2,triangle,4,Social,1,41,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,11,19,11,Option 1,square,9,Social,1,42,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,4,6,6,Option 2,circle,14,Social,1,43,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,0,12,12,Option 2,triangle,8,Social,1,44,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,0,20,0,Option 1,triangle,0,Social,0,45,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,20,12,12,Option 2,triangle,8,Social,1,46,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,5,15,5,Option 1,triangle,0,Social,0,47,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,3,7,7,Option 2,circle,13,Social,1,48,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,1,13,13,Option 2,triangle,0,Social,0,49,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,5,19,5,Option 1,circle,0,Social,0,50,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,14,12,12,Option 2,square,8,Social,1,51,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,16,0,16,Option 1,triangle,4,Social,1,52,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,8,12,8,Option 1,circle,12,Social,1,53,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,10,2,10,Option 1,circle,10,Social,1,54,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,0,16,16,Option 2,square,4,Social,1,55,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,19,1,19,Option 1,circle,1,Social,1,56,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,6,20,6,Option 1,square,14,Social,1,57,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,15,11,11,Option 2,square,9,Social,1,58,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,7,13,7,Option 1,square,13,Social,1,59,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,1,5,5,Option 2,triangle,0,Social,0,60,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,3,19,19,Option 2,triangle,1,Social,1,61,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,17,5,5,Option 2,triangle,15,Social,1,62,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,16,0,16,Option 1,square,4,Social,1,63,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,12,6,6,Option 2,circle,14,Social,1,64,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,1,19,19,Option 2,square,1,Social,1,65,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,9,19,9,Option 1,circle,11,Social,1,66,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,18,2,18,Option 1,square,2,Social,1,67,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,0,6,6,Option 2,triangle,14,Social,1,68,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,13,19,13,Option 1,triangle,7,Social,1,69,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,0,1,7,15,7,Option 1,circle,13,Social,1,70,0cd6z757,,,,,,0
