offer	option1	option2	sub_name	trial
8	8	14	Sub_l4tf7csd	76
5	5	15	Sub_l4tf7csd	77
10	2	10	Sub_l4tf7csd	78
8	8	20	Sub_l4tf7csd	79
7	7	5	Sub_l4tf7csd	80
16	16	2	Sub_l4tf7csd	81
14	14	10	Sub_l4tf7csd	82
12	2	12	Sub_l4tf7csd	83
7	1	7	Sub_l4tf7csd	84
9	19	9	Sub_l4tf7csd	85
6	6	20	Sub_l4tf7csd	86
6	6	10	Sub_l4tf7csd	87
12	6	12	Sub_l4tf7csd	88
14	14	16	Sub_l4tf7csd	89
4	4	0	Sub_l4tf7csd	90
16	16	18	Sub_l4tf7csd	91
17	9	17	Sub_l4tf7csd	92
18	8	18	Sub_l4tf7csd	93
19	3	19	Sub_l4tf7csd	94
16	0	16	Sub_l4tf7csd	95
10	2	10	Sub_l4tf7csd	96
19	1	19	Sub_lhpbnmn5	1
10	10	6	Sub_lhpbnmn5	2
18	0	18	Sub_lhpbnmn5	3
6	6	20	Sub_lhpbnmn5	4
10	10	8	Sub_lhpbnmn5	5
13	13	15	Sub_lhpbnmn5	6
18	4	18	Sub_lhpbnmn5	7
9	1	9	Sub_lhpbnmn5	8
9	1	9	Sub_lhpbnmn5	9
11	9	11	Sub_lhpbnmn5	10
10	10	16	Sub_lhpbnmn5	11
13	3	13	Sub_lhpbnmn5	12
14	14	18	Sub_lhpbnmn5	13
4	4	18	Sub_lhpbnmn5	14
16	16	20	Sub_lhpbnmn5	15
5	5	19	Sub_lhpbnmn5	16
13	13	17	Sub_lhpbnmn5	17
4	0	4	Sub_lhpbnmn5	18
13	7	13	Sub_lhpbnmn5	19
17	1	17	Sub_lhpbnmn5	20
2	2	20	Sub_lhpbnmn5	21
6	0	6	Sub_lhpbnmn5	22
9	9	15	Sub_lhpbnmn5	23
9	9	7	Sub_lhpbnmn5	24
9	3	9	Sub_lhpbnmn5	25
14	2	14	Sub_lhpbnmn5	26
3	3	19	Sub_lhpbnmn5	27
13	13	17	Sub_lhpbnmn5	28
9	9	5	Sub_lhpbnmn5	29
14	14	0	Sub_lhpbnmn5	30
8	8	12	Sub_lhpbnmn5	31
10	8	10	Sub_lhpbnmn5	32
12	0	12	Sub_lhpbnmn5	33
15	3	15	Sub_lhpbnmn5	34
16	16	4	Sub_lhpbnmn5	35
10	10	18	Sub_lhpbnmn5	36
13	19	13	Sub_lhpbnmn5	37
3	3	1	Sub_lhpbnmn5	38
2	0	2	Sub_lhpbnmn5	39
14	14	4	Sub_lhpbnmn5	40
6	12	6	Sub_lhpbnmn5	41
13	7	13	Sub_lhpbnmn5	42
15	15	19	Sub_lhpbnmn5	43
10	2	10	Sub_lhpbnmn5	44
6	4	6	Sub_lhpbnmn5	45
14	0	14	Sub_lhpbnmn5	46
12	12	18	Sub_lhpbnmn5	47
9	13	9	Sub_lhpbnmn5	48
13	13	3	Sub_lhpbnmn5	49
16	16	2	Sub_lhpbnmn5	50
3	3	17	Sub_lhpbnmn5	51
11	1	11	Sub_lhpbnmn5	52
11	17	11	Sub_lhpbnmn5	53
7	7	19	Sub_lhpbnmn5	54
9	9	3	Sub_lhpbnmn5	55
14	14	6	Sub_lhpbnmn5	56
10	10	2	Sub_lhpbnmn5	57
12	12	14	Sub_lhpbnmn5	58
11	3	11	Sub_lhpbnmn5	59
14	8	14	Sub_lhpbnmn5	60
8	0	8	Sub_lhpbnmn5	61
13	3	13	Sub_lhpbnmn5	62
16	16	18	Sub_lhpbnmn5	63
10	6	10	Sub_lhpbnmn5	64
4	4	2	Sub_lhpbnmn5	65
13	9	13	Sub_lhpbnmn5	66
12	12	18	Sub_lhpbnmn5	67
16	2	16	Sub_lhpbnmn5	68
19	19	9	Sub_lhpbnmn5	69
7	1	7	Sub_lhpbnmn5	70
7	5	7	Sub_lhpbnmn5	71
9	3	9	Sub_lhpbnmn5	72
7	5	7	Sub_lhpbnmn5	73
12	2	12	Sub_lhpbnmn5	74
5	1	5	Sub_lhpbnmn5	75
12	12	16	Sub_lhpbnmn5	76
5	17	5	Sub_lhpbnmn5	77
20	20	0	Sub_lhpbnmn5	78
8	6	8	Sub_lhpbnmn5	79
12	0	12	Sub_lhpbnmn5	80
9	9	19	Sub_lhpbnmn5	81
13	19	13	Sub_lhpbnmn5	82
10	10	0	Sub_lhpbnmn5	83
18	18	20	Sub_lhpbnmn5	84
8	8	18	Sub_lhpbnmn5	85
19	1	19	Sub_lhpbnmn5	86
8	14	8	Sub_lhpbnmn5	87
16	16	18	Sub_lhpbnmn5	88
8	8	16	Sub_lhpbnmn5	89
9	9	13	Sub_lhpbnmn5	90
10	10	12	Sub_lhpbnmn5	91
17	17	19	Sub_lhpbnmn5	92
2	0	2	Sub_lhpbnmn5	93
17	17	1	Sub_lhpbnmn5	94
6	6	14	Sub_lhpbnmn5	95
14	4	14	Sub_lhpbnmn5	96
14	6	14	Sub_lq7j25c4	1
8	8	0	Sub_lq7j25c4	2
7	3	7	Sub_lq7j25c4	3
10	4	10	Sub_lq7j25c4	4
10	10	8	Sub_lq7j25c4	5
14	14	20	Sub_lq7j25c4	6
8	8	20	Sub_lq7j25c4	7
8	8	12	Sub_lq7j25c4	8
5	1	5	Sub_lq7j25c4	9
4	4	20	Sub_lq7j25c4	10
10	10	16	Sub_lq7j25c4	11
10	10	14	Sub_lq7j25c4	12
8	16	8	Sub_lq7j25c4	13
12	16	12	Sub_lq7j25c4	14
16	16	20	Sub_lq7j25c4	15
8	0	8	Sub_lq7j25c4	16
14	16	14	Sub_lq7j25c4	17
15	15	17	Sub_lq7j25c4	18
11	7	11	Sub_lq7j25c4	19
2	2	12	Sub_lq7j25c4	20
10	10	20	Sub_lq7j25c4	21
7	3	7	Sub_lq7j25c4	22
5	5	15	Sub_lq7j25c4	23
17	17	19	Sub_lq7j25c4	24
5	3	5	Sub_lq7j25c4	25
2	2	14	Sub_lq7j25c4	26
9	19	9	Sub_lq7j25c4	27
12	12	18	Sub_lq7j25c4	28
9	9	5	Sub_lq7j25c4	29
11	3	11	Sub_lq7j25c4	30
6	6	16	Sub_lq7j25c4	31
10	8	10	Sub_lq7j25c4	32
10	8	10	Sub_lq7j25c4	33
6	6	16	Sub_lq7j25c4	34
4	16	4	Sub_lq7j25c4	35
7	3	7	Sub_lq7j25c4	36
3	3	15	Sub_lq7j25c4	37
11	5	11	Sub_lq7j25c4	38
10	18	10	Sub_lq7j25c4	39
16	16	18	Sub_lq7j25c4	40
12	12	6	Sub_lq7j25c4	41
7	7	13	Sub_lq7j25c4	42
15	15	19	Sub_lq7j25c4	43
6	6	16	Sub_lq7j25c4	44
5	5	17	Sub_lq7j25c4	45
12	14	12	Sub_lq7j25c4	46
9	9	17	Sub_lq7j25c4	47
9	9	17	Sub_lq7j25c4	48
12	12	2	Sub_lq7j25c4	49
10	10	12	Sub_lq7j25c4	50
2	2	18	Sub_lq7j25c4	51
10	0	10	Sub_lq7j25c4	52
14	14	16	Sub_lq7j25c4	53
16	20	16	Sub_lq7j25c4	54
6	0	6	Sub_lq7j25c4	55
6	14	6	Sub_lq7j25c4	56
10	10	2	Sub_lq7j25c4	57
7	1	7	Sub_lq7j25c4	58
11	3	11	Sub_lq7j25c4	59
8	8	14	Sub_lq7j25c4	60
14	14	20	Sub_lq7j25c4	61
6	6	18	Sub_lq7j25c4	62
16	16	18	Sub_lq7j25c4	63
3	3	17	Sub_lq7j25c4	64
3	3	19	Sub_lq7j25c4	65
2	2	14	Sub_lq7j25c4	66
9	9	17	Sub_lq7j25c4	67
2	2	16	Sub_lq7j25c4	68
13	13	15	Sub_lq7j25c4	69
11	11	15	Sub_lq7j25c4	70
7	5	7	Sub_lq7j25c4	71
7	7	15	Sub_lq7j25c4	72
7	5	7	Sub_lq7j25c4	73
12	2	12	Sub_lq7j25c4	74
12	12	20	Sub_lq7j25c4	75
12	12	16	Sub_lq7j25c4	76
5	17	5	Sub_lq7j25c4	77
7	7	17	Sub_lq7j25c4	78
8	6	8	Sub_lq7j25c4	79
12	0	12	Sub_lq7j25c4	80
9	9	19	Sub_lq7j25c4	81
10	10	20	Sub_lq7j25c4	82
8	4	8	Sub_lq7j25c4	83
11	11	13	Sub_lq7j25c4	84
8	20	8	Sub_lq7j25c4	85
1	1	19	Sub_lq7j25c4	86
8	14	8	Sub_lq7j25c4	87
13	13	17	Sub_lq7j25c4	88
8	8	16	Sub_lq7j25c4	89
5	5	19	Sub_lq7j25c4	90
10	10	12	Sub_lq7j25c4	91
17	17	19	Sub_lq7j25c4	92
4	2	4	Sub_lq7j25c4	93
10	10	12	Sub_lq7j25c4	94
6	6	12	Sub_lq7j25c4	95
17	17	5	Sub_lq7j25c4	96
12	12	18	Sub_m2gnpkln	1
5	17	5	Sub_m2gnpkln	2
5	5	3	Sub_m2gnpkln	3
16	16	20	Sub_m2gnpkln	4
14	14	2	Sub_m2gnpkln	5
13	13	15	Sub_m2gnpkln	6
11	5	11	Sub_m2gnpkln	7
10	18	10	Sub_m2gnpkln	8
10	10	2	Sub_m2gnpkln	9
4	0	4	Sub_m2gnpkln	10
13	13	19	Sub_m2gnpkln	11
14	2	14	Sub_m2gnpkln	12
3	3	1	Sub_m2gnpkln	13
9	9	19	Sub_m2gnpkln	14
9	9	3	Sub_m2gnpkln	15
14	14	4	Sub_m2gnpkln	16
13	3	13	Sub_m2gnpkln	17
14	14	18	Sub_m2gnpkln	18
10	8	10	Sub_m2gnpkln	19
2	2	16	Sub_m2gnpkln	20
11	9	11	Sub_m2gnpkln	21
1	19	1	Sub_m2gnpkln	22
14	14	16	Sub_m2gnpkln	23
4	2	4	Sub_m2gnpkln	24
13	15	13	Sub_m2gnpkln	25
10	10	16	Sub_m2gnpkln	26
6	6	18	Sub_m2gnpkln	27
7	7	19	Sub_m2gnpkln	28
11	7	11	Sub_m2gnpkln	29
11	11	15	Sub_m2gnpkln	30
4	4	18	Sub_m2gnpkln	31
13	7	13	Sub_m2gnpkln	32
8	10	8	Sub_m2gnpkln	33
8	18	8	Sub_m2gnpkln	34
9	9	17	Sub_m2gnpkln	35
12	20	12	Sub_m2gnpkln	36
1	17	1	Sub_m2gnpkln	37
11	11	17	Sub_m2gnpkln	38
12	8	12	Sub_m2gnpkln	39
6	6	20	Sub_m2gnpkln	40
14	14	18	Sub_m2gnpkln	41
2	2	18	Sub_m2gnpkln	42
2	2	0	Sub_m2gnpkln	43
6	4	6	Sub_m2gnpkln	44
8	8	0	Sub_m2gnpkln	45
16	16	12	Sub_m2gnpkln	46
13	13	3	Sub_m2gnpkln	47
10	16	10	Sub_m2gnpkln	48
8	16	8	Sub_m2gnpkln	49
6	6	14	Sub_m2gnpkln	50
6	6	16	Sub_m2gnpkln	51
11	11	19	Sub_m2gnpkln	52
7	7	13	Sub_m2gnpkln	53
11	11	15	Sub_m2gnpkln	54
10	10	4	Sub_m2gnpkln	55
9	9	19	Sub_m2gnpkln	56
3	3	19	Sub_m2gnpkln	57
7	7	3	Sub_m2gnpkln	58
10	10	6	Sub_m2gnpkln	59
2	2	16	Sub_m2gnpkln	60
4	4	18	Sub_m2gnpkln	61
8	8	14	Sub_m2gnpkln	62
10	6	10	Sub_m2gnpkln	63
10	10	16	Sub_m2gnpkln	64
3	3	15	Sub_m2gnpkln	65
4	20	4	Sub_m2gnpkln	66
7	7	17	Sub_m2gnpkln	67
11	13	11	Sub_m2gnpkln	68
10	10	0	Sub_m2gnpkln	69
7	7	15	Sub_m2gnpkln	70
11	11	13	Sub_m2gnpkln	71
10	0	10	Sub_m2gnpkln	72
6	6	18	Sub_m2gnpkln	73
1	17	1	Sub_m2gnpkln	74
11	3	11	Sub_m2gnpkln	75
8	2	8	Sub_m2gnpkln	76
2	18	2	Sub_m2gnpkln	77
1	1	15	Sub_m2gnpkln	78
10	10	12	Sub_m2gnpkln	79
16	18	16	Sub_m2gnpkln	80
14	14	16	Sub_m2gnpkln	81
8	8	20	Sub_m2gnpkln	82
9	1	9	Sub_m2gnpkln	83
3	1	3	Sub_m2gnpkln	84
9	9	15	Sub_m2gnpkln	85
11	9	11	Sub_m2gnpkln	86
8	8	4	Sub_m2gnpkln	87
6	2	6	Sub_m2gnpkln	88
2	2	20	Sub_m2gnpkln	89
7	15	7	Sub_m2gnpkln	90
12	14	12	Sub_m2gnpkln	91
5	1	5	Sub_m2gnpkln	92
6	6	14	Sub_m2gnpkln	93
5	5	17	Sub_m2gnpkln	94
7	7	1	Sub_m2gnpkln	95
12	12	20	Sub_m2gnpkln	96
12	12	20	Sub_m6eqgpe2	1
14	14	0	Sub_m6eqgpe2	2
10	10	18	Sub_m6eqgpe2	3
3	3	13	Sub_m6eqgpe2	4
5	5	15	Sub_m6eqgpe2	5
11	1	11	Sub_m6eqgpe2	6
7	1	7	Sub_m6eqgpe2	7
3	3	19	Sub_m6eqgpe2	8
9	17	9	Sub_m6eqgpe2	9
0	0	20	Sub_m6eqgpe2	10
5	5	13	Sub_m6eqgpe2	11
9	11	9	Sub_m6eqgpe2	12
10	10	12	Sub_m6eqgpe2	13
7	1	7	Sub_m6eqgpe2	14
9	3	9	Sub_m6eqgpe2	15
12	12	4	Sub_m6eqgpe2	16
15	1	15	Sub_m6eqgpe2	17
6	6	14	Sub_m6eqgpe2	18
6	6	2	Sub_m6eqgpe2	19
4	4	16	Sub_m6eqgpe2	20
12	12	16	Sub_m6eqgpe2	21
11	11	9	Sub_m6eqgpe2	22
12	4	12	Sub_m6eqgpe2	23
7	7	19	Sub_m6eqgpe2	24
18	18	20	Sub_m6eqgpe2	25
1	1	19	Sub_m6eqgpe2	26
3	3	15	Sub_m6eqgpe2	27
9	9	19	Sub_m6eqgpe2	28
10	10	14	Sub_m6eqgpe2	29
7	7	17	Sub_m6eqgpe2	30
3	3	19	Sub_m6eqgpe2	31
8	8	14	Sub_m6eqgpe2	32
10	10	12	Sub_m6eqgpe2	33
7	7	13	Sub_m6eqgpe2	34
4	16	4	Sub_m6eqgpe2	35
2	2	14	Sub_m6eqgpe2	36
2	0	2	Sub_m6eqgpe2	37
6	6	12	Sub_m6eqgpe2	38
17	17	7	Sub_m6eqgpe2	39
10	14	10	Sub_m6eqgpe2	40
15	15	17	Sub_m6eqgpe2	41
8	8	16	Sub_m6eqgpe2	42
13	1	13	Sub_m6eqgpe2	43
7	5	7	Sub_m6eqgpe2	44
8	8	20	Sub_m6eqgpe2	45
2	18	2	Sub_m6eqgpe2	46
2	2	16	Sub_m6eqgpe2	47
17	17	19	Sub_m6eqgpe2	48
10	10	0	Sub_m6eqgpe2	49
12	14	12	Sub_m6eqgpe2	50
15	15	17	Sub_m6eqgpe2	51
10	10	16	Sub_m6eqgpe2	52
4	0	4	Sub_m6eqgpe2	53
11	11	13	Sub_m6eqgpe2	54
3	3	13	Sub_m6eqgpe2	55
6	6	20	Sub_m6eqgpe2	56
12	12	18	Sub_m6eqgpe2	57
10	10	0	Sub_m6eqgpe2	58
12	2	12	Sub_m6eqgpe2	59
5	1	5	Sub_m6eqgpe2	60
11	11	3	Sub_m6eqgpe2	61
13	17	13	Sub_m6eqgpe2	62
10	10	6	Sub_m6eqgpe2	63
12	14	12	Sub_m6eqgpe2	64
10	2	10	Sub_m6eqgpe2	65
14	0	14	Sub_m6eqgpe2	66
3	3	17	Sub_m6eqgpe2	67
11	11	19	Sub_m6eqgpe2	68
5	5	17	Sub_m6eqgpe2	69
10	2	10	Sub_m6eqgpe2	70
7	3	7	Sub_m6eqgpe2	71
13	1	13	Sub_m6eqgpe2	72
13	17	13	Sub_m6eqgpe2	73
10	10	20	Sub_m6eqgpe2	74
5	1	5	Sub_m6eqgpe2	75
9	9	15	Sub_m6eqgpe2	76
13	13	3	Sub_m6eqgpe2	77
8	6	8	Sub_m6eqgpe2	78
15	15	19	Sub_m6eqgpe2	79
14	20	14	Sub_m6eqgpe2	80
9	13	9	Sub_m6eqgpe2	81
7	7	5	Sub_m6eqgpe2	82
16	16	20	Sub_m6eqgpe2	83
8	4	8	Sub_m6eqgpe2	84
6	16	6	Sub_m6eqgpe2	85
10	10	20	Sub_m6eqgpe2	86
6	6	14	Sub_m6eqgpe2	87
12	12	0	Sub_m6eqgpe2	88
6	4	6	Sub_m6eqgpe2	89
9	9	17	Sub_m6eqgpe2	90
11	13	11	Sub_m6eqgpe2	91
9	7	9	Sub_m6eqgpe2	92
5	3	5	Sub_m6eqgpe2	93
12	8	12	Sub_m6eqgpe2	94
1	1	19	Sub_m6eqgpe2	95
4	4	2	Sub_m6eqgpe2	96
16	2	16	Sub_mie0rud5	1
10	2	10	Sub_mie0rud5	2
10	10	18	Sub_mie0rud5	3
4	4	18	Sub_mie0rud5	4
10	10	16	Sub_mie0rud5	5
11	1	11	Sub_mie0rud5	6
7	1	7	Sub_mie0rud5	7
7	7	17	Sub_mie0rud5	8
9	17	9	Sub_mie0rud5	9
9	9	19	Sub_mie0rud5	10
13	5	13	Sub_mie0rud5	11
6	0	6	Sub_mie0rud5	12
10	10	12	Sub_mie0rud5	13
13	13	9	Sub_mie0rud5	14
9	3	9	Sub_mie0rud5	15
12	12	4	Sub_mie0rud5	16
4	4	18	Sub_mie0rud5	17
12	12	0	Sub_mie0rud5	18
15	19	15	Sub_mie0rud5	19
16	4	16	Sub_mie0rud5	20
10	10	18	Sub_mie0rud5	21
10	14	10	Sub_mie0rud5	22
6	6	20	Sub_mie0rud5	23
10	20	10	Sub_mie0rud5	24
18	18	20	Sub_mie0rud5	25
0	0	20	Sub_mie0rud5	26
2	2	20	Sub_mie0rud5	27
17	17	19	Sub_mie0rud5	28
8	0	8	Sub_mie0rud5	29
7	7	17	Sub_mie0rud5	30
3	3	19	Sub_mie0rud5	31
11	11	5	Sub_mie0rud5	32
15	15	19	Sub_mie0rud5	33
10	10	18	Sub_mie0rud5	34
4	20	4	Sub_mie0rud5	35
14	2	14	Sub_mie0rud5	36
2	0	2	Sub_mie0rud5	37
16	16	20	Sub_mie0rud5	38
7	17	7	Sub_mie0rud5	39
5	5	15	Sub_mie0rud5	40
15	15	17	Sub_mie0rud5	41
10	10	4	Sub_mie0rud5	42
13	1	13	Sub_mie0rud5	43
12	6	12	Sub_mie0rud5	44
15	15	17	Sub_mie0rud5	45
6	6	18	Sub_mie0rud5	46
14	14	18	Sub_mie0rud5	47
15	5	15	Sub_mie0rud5	48
10	10	0	Sub_mie0rud5	49
14	14	18	Sub_mie0rud5	50
15	15	17	Sub_mie0rud5	51
10	0	10	Sub_mie0rud5	52
8	4	8	Sub_mie0rud5	53
3	3	19	Sub_mie0rud5	54
18	18	20	Sub_mie0rud5	55
6	6	20	Sub_mie0rud5	56
12	12	18	Sub_mie0rud5	57
10	10	0	Sub_mie0rud5	58
12	2	12	Sub_mie0rud5	59
12	8	12	Sub_mie0rud5	60
11	11	3	Sub_mie0rud5	61
0	18	0	Sub_mie0rud5	62
12	12	10	Sub_mie0rud5	63
11	3	11	Sub_mie0rud5	64
16	16	20	Sub_mie0rud5	65
11	11	17	Sub_mie0rud5	66
3	3	17	Sub_mie0rud5	67
8	2	8	Sub_mie0rud5	68
3	1	3	Sub_mie0rud5	69
10	2	10	Sub_mie0rud5	70
8	2	8	Sub_mie0rud5	71
13	1	13	Sub_mie0rud5	72
8	2	8	Sub_mie0rud5	73
5	5	19	Sub_mie0rud5	74
5	1	5	Sub_mie0rud5	75
7	1	7	Sub_mie0rud5	76
4	4	20	Sub_mie0rud5	77
13	5	13	Sub_mie0rud5	78
12	8	12	Sub_mie0rud5	79
6	6	18	Sub_mie0rud5	80
14	4	14	Sub_mie0rud5	81
7	7	5	Sub_mie0rud5	82
1	1	17	Sub_mie0rud5	83
8	8	18	Sub_mie0rud5	84
15	3	15	Sub_mie0rud5	85
15	3	15	Sub_mie0rud5	86
14	6	14	Sub_mie0rud5	87
12	12	0	Sub_mie0rud5	88
14	14	20	Sub_mie0rud5	89
12	14	12	Sub_mie0rud5	90
11	13	11	Sub_mie0rud5	91
14	0	14	Sub_mie0rud5	92
5	3	5	Sub_mie0rud5	93
12	8	12	Sub_mie0rud5	94
3	3	17	Sub_mie0rud5	95
12	6	12	Sub_mie0rud5	96
17	17	19	Sub_mjj4sc0j	1
9	9	17	Sub_mjj4sc0j	2
4	4	16	Sub_mjj4sc0j	3
18	0	18	Sub_mjj4sc0j	4
11	3	11	Sub_mjj4sc0j	5
14	14	20	Sub_mjj4sc0j	6
11	11	19	Sub_mjj4sc0j	7
12	12	0	Sub_mjj4sc0j	8
12	12	18	Sub_mjj4sc0j	9
6	6	20	Sub_mjj4sc0j	10
9	9	11	Sub_mjj4sc0j	11
10	10	18	Sub_mjj4sc0j	12
14	14	16	Sub_mjj4sc0j	13
14	14	18	Sub_mjj4sc0j	14
10	10	12	Sub_mjj4sc0j	15
8	6	8	Sub_mjj4sc0j	16
18	18	20	Sub_mjj4sc0j	17
6	14	6	Sub_mjj4sc0j	18
16	0	16	Sub_mjj4sc0j	19
8	2	8	Sub_mjj4sc0j	20
5	5	15	Sub_mjj4sc0j	21
8	8	10	Sub_mjj4sc0j	22
13	19	13	Sub_mjj4sc0j	23
4	4	16	Sub_mjj4sc0j	24
13	13	17	Sub_mjj4sc0j	25
9	9	19	Sub_mjj4sc0j	26
10	8	10	Sub_mjj4sc0j	27
7	5	7	Sub_mjj4sc0j	28
8	6	8	Sub_mjj4sc0j	29
10	10	0	Sub_mjj4sc0j	30
6	20	6	Sub_mjj4sc0j	31
3	3	1	Sub_mjj4sc0j	32
9	9	17	Sub_mjj4sc0j	33
12	12	20	Sub_mjj4sc0j	34
14	14	18	Sub_mjj4sc0j	35
8	8	18	Sub_mjj4sc0j	36
11	11	19	Sub_mjj4sc0j	37
2	18	2	Sub_mjj4sc0j	38
12	12	18	Sub_mjj4sc0j	39
6	0	6	Sub_mjj4sc0j	40
18	18	20	Sub_mjj4sc0j	41
3	17	3	Sub_mjj4sc0j	42
6	6	10	Sub_mjj4sc0j	43
8	16	8	Sub_mjj4sc0j	44
3	3	15	Sub_mjj4sc0j	45
15	15	19	Sub_mjj4sc0j	46
10	8	10	Sub_mjj4sc0j	47
8	18	8	Sub_mjj4sc0j	48
6	6	18	Sub_mjj4sc0j	49
5	5	17	Sub_mjj4sc0j	50
13	17	13	Sub_mjj4sc0j	51
3	15	3	Sub_mjj4sc0j	52
16	16	18	Sub_mjj4sc0j	53
11	3	11	Sub_mjj4sc0j	54
17	17	19	Sub_mjj4sc0j	55
13	3	13	Sub_mjj4sc0j	56
5	5	19	Sub_mjj4sc0j	57
7	7	11	Sub_mjj4sc0j	58
9	5	9	Sub_mjj4sc0j	59
7	19	7	Sub_mjj4sc0j	60
4	0	4	Sub_mjj4sc0j	61
15	15	17	Sub_mjj4sc0j	62
5	5	17	Sub_mjj4sc0j	63
18	18	20	Sub_mjj4sc0j	64
6	6	14	Sub_mjj4sc0j	65
9	5	9	Sub_mjj4sc0j	66
9	3	9	Sub_mjj4sc0j	67
15	1	15	Sub_mjj4sc0j	68
7	7	9	Sub_mjj4sc0j	69
12	12	20	Sub_mjj4sc0j	70
6	4	6	Sub_mjj4sc0j	71
6	14	6	Sub_mjj4sc0j	72
8	2	8	Sub_mjj4sc0j	73
5	5	13	Sub_mjj4sc0j	74
8	0	8	Sub_mjj4sc0j	75
6	16	6	Sub_mjj4sc0j	76
13	1	13	Sub_mjj4sc0j	77
4	2	4	Sub_mjj4sc0j	78
16	0	16	Sub_mjj4sc0j	79
6	6	12	Sub_mjj4sc0j	80
7	1	7	Sub_mjj4sc0j	81
8	2	8	Sub_mjj4sc0j	82
6	2	6	Sub_mjj4sc0j	83
6	0	6	Sub_mjj4sc0j	84
11	1	11	Sub_mjj4sc0j	85
10	10	14	Sub_mjj4sc0j	86
5	5	9	Sub_mjj4sc0j	87
13	15	13	Sub_mjj4sc0j	88
5	5	19	Sub_mjj4sc0j	89
6	6	20	Sub_mjj4sc0j	90
8	20	8	Sub_mjj4sc0j	91
9	9	15	Sub_mjj4sc0j	92
6	6	2	Sub_mjj4sc0j	93
14	0	14	Sub_mjj4sc0j	94
8	0	8	Sub_mjj4sc0j	95
12	12	16	Sub_mjj4sc0j	96
7	17	7	Sub_mqc9rns0	1
13	13	19	Sub_mqc9rns0	2
10	10	20	Sub_mqc9rns0	3
2	10	2	Sub_mqc9rns0	4
11	19	11	Sub_mqc9rns0	5
4	4	0	Sub_mqc9rns0	6
6	6	14	Sub_mqc9rns0	7
7	7	3	Sub_mqc9rns0	8
7	7	13	Sub_mqc9rns0	9
13	17	13	Sub_mqc9rns0	10
18	20	18	Sub_mqc9rns0	11
12	12	16	Sub_mqc9rns0	12
2	2	12	Sub_mqc9rns0	13
10	12	10	Sub_mqc9rns0	14
4	4	12	Sub_mqc9rns0	15
9	9	19	Sub_mqc9rns0	16
0	0	2	Sub_mqc9rns0	17
10	10	16	Sub_mqc9rns0	18
4	20	4	Sub_mqc9rns0	19
4	4	16	Sub_mqc9rns0	20
3	3	13	Sub_mqc9rns0	21
2	2	10	Sub_mqc9rns0	22
11	11	13	Sub_mqc9rns0	23
2	20	2	Sub_mqc9rns0	24
9	9	1	Sub_mqc9rns0	25
8	8	20	Sub_mqc9rns0	26
15	15	19	Sub_mqc9rns0	27
4	6	4	Sub_mqc9rns0	28
7	15	7	Sub_mqc9rns0	29
10	10	0	Sub_mqc9rns0	30
5	5	1	Sub_mqc9rns0	31
6	6	16	Sub_mqc9rns0	32
15	15	17	Sub_mqc9rns0	33
8	8	12	Sub_mqc9rns0	34
8	4	8	Sub_mqc9rns0	35
6	8	6	Sub_mqc9rns0	36
7	7	15	Sub_mqc9rns0	37
13	13	17	Sub_mqc9rns0	38
8	8	14	Sub_mqc9rns0	39
6	6	12	Sub_mqc9rns0	40
4	4	2	Sub_mqc9rns0	41
13	15	13	Sub_mqc9rns0	42
10	10	20	Sub_mqc9rns0	43
1	1	17	Sub_mqc9rns0	44
10	10	14	Sub_mqc9rns0	45
5	5	7	Sub_mqc9rns0	46
8	8	10	Sub_mqc9rns0	47
4	4	10	Sub_mqc9rns0	48
7	7	9	Sub_mqc9rns0	49
1	1	13	Sub_mqc9rns0	50
13	13	19	Sub_mqc9rns0	51
11	17	11	Sub_mqc9rns0	52
5	5	15	Sub_mqc9rns0	53
5	5	7	Sub_mqc9rns0	54
0	10	0	Sub_mqc9rns0	55
5	5	7	Sub_mqc9rns0	56
2	2	16	Sub_mqc9rns0	57
4	4	12	Sub_mqc9rns0	58
7	7	1	Sub_mqc9rns0	59
2	2	12	Sub_mqc9rns0	60
12	12	20	Sub_mqc9rns0	61
3	15	3	Sub_mqc9rns0	62
5	13	5	Sub_mqc9rns0	63
3	1	3	Sub_mqc9rns0	64
11	11	19	Sub_mqc9rns0	65
2	14	2	Sub_mqc9rns0	66
13	17	13	Sub_mqc9rns0	67
16	16	20	Sub_mqc9rns0	68
6	6	16	Sub_mqc9rns0	69
3	3	19	Sub_mqc9rns0	70
7	7	17	Sub_mqc9rns0	71
5	5	19	Sub_mqc9rns0	72
1	1	11	Sub_mqc9rns0	73
3	3	17	Sub_mqc9rns0	74
5	9	5	Sub_mqc9rns0	75
4	4	14	Sub_mqc9rns0	76
18	18	20	Sub_mqc9rns0	77
12	12	14	Sub_mqc9rns0	78
0	8	0	Sub_mqc9rns0	79
4	4	14	Sub_mqc9rns0	80
3	19	3	Sub_mqc9rns0	81
17	19	17	Sub_mqc9rns0	82
9	11	9	Sub_mqc9rns0	83
11	15	11	Sub_mqc9rns0	84
5	5	11	Sub_mqc9rns0	85
15	15	17	Sub_mqc9rns0	86
0	0	14	Sub_mqc9rns0	87
7	7	13	Sub_mqc9rns0	88
14	14	16	Sub_mqc9rns0	89
3	3	9	Sub_mqc9rns0	90
3	3	7	Sub_mqc9rns0	91
11	11	13	Sub_mqc9rns0	92
