offer	option1	option2	sub_name	trial
12	12	6	Sub_l4tf7csd	66
16	4	16	Sub_l4tf7csd	67
2	8	2	Sub_l4tf7csd	68
4	4	12	Sub_l4tf7csd	69
0	0	18	Sub_l4tf7csd	70
20	4	20	Sub_l4tf7csd	71
4	4	6	Sub_l4tf7csd	72
18	8	18	Sub_l4tf7csd	73
15	15	17	Sub_l4tf7csd	74
16	16	20	Sub_l4tf7csd	75
19	19	13	Sub_l4tf7csd	76
14	20	14	Sub_l4tf7csd	77
7	7	1	Sub_l4tf7csd	78
5	1	5	Sub_l4tf7csd	79
16	16	10	Sub_l4tf7csd	80
13	13	3	Sub_l4tf7csd	81
11	11	19	Sub_l4tf7csd	82
18	10	18	Sub_l4tf7csd	83
14	14	18	Sub_l4tf7csd	84
14	2	14	Sub_l4tf7csd	85
13	3	13	Sub_l4tf7csd	86
12	12	14	Sub_l4tf7csd	87
18	0	18	Sub_l4tf7csd	88
17	3	17	Sub_l4tf7csd	89
7	7	13	Sub_l4tf7csd	90
15	15	11	Sub_l4tf7csd	91
15	7	15	Sub_l4tf7csd	92
12	0	12	Sub_l4tf7csd	93
18	18	12	Sub_l4tf7csd	94
7	7	13	Sub_l4tf7csd	95
13	11	13	Sub_l4tf7csd	96
15	15	3	Sub_lhpbnmn5	1
17	17	19	Sub_lhpbnmn5	2
18	14	18	Sub_lhpbnmn5	3
18	6	18	Sub_lhpbnmn5	4
16	6	16	Sub_lhpbnmn5	5
8	8	6	Sub_lhpbnmn5	6
19	1	19	Sub_lhpbnmn5	7
6	6	10	Sub_lhpbnmn5	8
16	0	16	Sub_lhpbnmn5	9
9	9	3	Sub_lhpbnmn5	10
9	11	9	Sub_lhpbnmn5	11
9	5	9	Sub_lhpbnmn5	12
16	4	16	Sub_lhpbnmn5	13
17	1	17	Sub_lhpbnmn5	14
16	2	16	Sub_lhpbnmn5	15
20	20	0	Sub_lhpbnmn5	16
17	5	17	Sub_lhpbnmn5	17
7	5	7	Sub_lhpbnmn5	18
19	15	19	Sub_lhpbnmn5	19
18	12	18	Sub_lhpbnmn5	20
16	6	16	Sub_lhpbnmn5	21
6	2	6	Sub_lhpbnmn5	22
9	3	9	Sub_lhpbnmn5	23
10	2	10	Sub_lhpbnmn5	24
11	11	7	Sub_lhpbnmn5	25
14	14	8	Sub_lhpbnmn5	26
6	6	18	Sub_lhpbnmn5	27
12	12	2	Sub_lhpbnmn5	28
9	17	9	Sub_lhpbnmn5	29
17	7	17	Sub_lhpbnmn5	30
12	6	12	Sub_lhpbnmn5	31
12	8	12	Sub_lhpbnmn5	32
8	8	18	Sub_lhpbnmn5	33
16	16	20	Sub_lhpbnmn5	34
10	10	18	Sub_lhpbnmn5	35
6	0	6	Sub_lhpbnmn5	36
14	20	14	Sub_lhpbnmn5	37
8	8	18	Sub_lhpbnmn5	38
14	14	2	Sub_lhpbnmn5	39
12	12	20	Sub_lhpbnmn5	40
9	5	9	Sub_lhpbnmn5	41
12	12	2	Sub_lhpbnmn5	42
9	5	9	Sub_lhpbnmn5	43
15	15	11	Sub_lhpbnmn5	44
15	13	15	Sub_lhpbnmn5	45
8	8	0	Sub_lhpbnmn5	46
16	8	16	Sub_lhpbnmn5	47
16	14	16	Sub_lhpbnmn5	48
10	10	4	Sub_lhpbnmn5	49
17	17	11	Sub_lhpbnmn5	50
14	4	14	Sub_lhpbnmn5	51
10	10	20	Sub_lhpbnmn5	52
11	9	11	Sub_lhpbnmn5	53
8	8	4	Sub_lhpbnmn5	54
14	14	6	Sub_lhpbnmn5	55
6	6	20	Sub_lhpbnmn5	56
8	20	8	Sub_lhpbnmn5	57
7	1	7	Sub_lhpbnmn5	58
18	2	18	Sub_lhpbnmn5	59
16	16	4	Sub_lhpbnmn5	60
9	9	19	Sub_lhpbnmn5	61
15	1	15	Sub_lhpbnmn5	62
18	6	18	Sub_lhpbnmn5	63
14	8	14	Sub_lhpbnmn5	64
2	2	20	Sub_lhpbnmn5	65
17	11	17	Sub_lhpbnmn5	66
10	10	20	Sub_lhpbnmn5	67
15	13	15	Sub_lhpbnmn5	68
16	16	12	Sub_lhpbnmn5	69
16	8	16	Sub_lhpbnmn5	70
8	2	8	Sub_lhpbnmn5	71
4	4	20	Sub_lhpbnmn5	72
12	4	12	Sub_lhpbnmn5	73
18	0	18	Sub_lhpbnmn5	74
11	11	3	Sub_lhpbnmn5	75
1	1	19	Sub_lhpbnmn5	76
13	1	13	Sub_lhpbnmn5	77
13	13	17	Sub_lhpbnmn5	78
4	20	4	Sub_lhpbnmn5	79
20	20	0	Sub_lhpbnmn5	80
10	10	16	Sub_lhpbnmn5	81
5	19	5	Sub_lhpbnmn5	82
6	6	20	Sub_lhpbnmn5	83
2	20	2	Sub_lhpbnmn5	84
16	16	18	Sub_lhpbnmn5	85
15	15	17	Sub_lhpbnmn5	86
10	10	2	Sub_lhpbnmn5	87
17	1	17	Sub_lhpbnmn5	88
5	5	19	Sub_lhpbnmn5	89
11	11	1	Sub_lhpbnmn5	90
10	4	10	Sub_lhpbnmn5	91
10	10	12	Sub_lhpbnmn5	92
15	3	15	Sub_lhpbnmn5	93
12	12	20	Sub_lhpbnmn5	94
9	9	3	Sub_lhpbnmn5	95
8	2	8	Sub_lhpbnmn5	96
3	15	3	Sub_lq7j25c4	1
5	1	5	Sub_lq7j25c4	2
18	2	18	Sub_lq7j25c4	3
10	6	10	Sub_lq7j25c4	4
9	9	17	Sub_lq7j25c4	5
8	8	6	Sub_lq7j25c4	6
13	3	13	Sub_lq7j25c4	7
11	11	17	Sub_lq7j25c4	8
16	0	16	Sub_lq7j25c4	9
2	16	2	Sub_lq7j25c4	10
8	12	8	Sub_lq7j25c4	11
10	10	16	Sub_lq7j25c4	12
16	4	16	Sub_lq7j25c4	13
9	9	15	Sub_lq7j25c4	14
16	2	16	Sub_lq7j25c4	15
11	1	11	Sub_lq7j25c4	16
17	19	17	Sub_lq7j25c4	17
10	12	10	Sub_lq7j25c4	18
18	18	20	Sub_lq7j25c4	19
16	16	20	Sub_lq7j25c4	20
16	6	16	Sub_lq7j25c4	21
13	1	13	Sub_lq7j25c4	22
16	0	16	Sub_lq7j25c4	23
5	1	5	Sub_lq7j25c4	24
13	13	17	Sub_lq7j25c4	25
6	0	6	Sub_lq7j25c4	26
16	16	18	Sub_lq7j25c4	27
10	10	16	Sub_lq7j25c4	28
19	1	19	Sub_lq7j25c4	29
18	4	18	Sub_lq7j25c4	30
14	14	18	Sub_lq7j25c4	31
12	8	12	Sub_lq7j25c4	32
17	7	17	Sub_lq7j25c4	33
19	3	19	Sub_lq7j25c4	34
12	8	12	Sub_lq7j25c4	35
6	0	6	Sub_lq7j25c4	36
14	20	14	Sub_lq7j25c4	37
13	9	13	Sub_lq7j25c4	38
14	14	2	Sub_lq7j25c4	39
10	6	10	Sub_lq7j25c4	40
9	5	9	Sub_lq7j25c4	41
12	0	12	Sub_lq7j25c4	42
11	11	3	Sub_lq7j25c4	43
11	19	11	Sub_lq7j25c4	44
13	13	15	Sub_lq7j25c4	45
10	10	14	Sub_lq7j25c4	46
12	12	14	Sub_lq7j25c4	47
7	3	7	Sub_lq7j25c4	48
7	7	1	Sub_lq7j25c4	49
14	14	4	Sub_lq7j25c4	50
16	4	16	Sub_lq7j25c4	51
12	2	12	Sub_lq7j25c4	52
12	12	4	Sub_lq7j25c4	53
15	1	15	Sub_lq7j25c4	54
14	14	6	Sub_lq7j25c4	55
18	4	18	Sub_lq7j25c4	56
18	18	20	Sub_lq7j25c4	57
12	12	0	Sub_lq7j25c4	58
14	6	14	Sub_lq7j25c4	59
16	16	4	Sub_lq7j25c4	60
10	14	10	Sub_lq7j25c4	61
7	7	1	Sub_lq7j25c4	62
18	6	18	Sub_lq7j25c4	63
3	3	11	Sub_lq7j25c4	64
2	2	20	Sub_lq7j25c4	65
10	10	12	Sub_lq7j25c4	66
8	8	20	Sub_lq7j25c4	67
13	13	15	Sub_lq7j25c4	68
8	8	14	Sub_lq7j25c4	69
13	1	13	Sub_lq7j25c4	70
8	2	8	Sub_lq7j25c4	71
17	5	17	Sub_lq7j25c4	72
14	14	0	Sub_lq7j25c4	73
18	0	18	Sub_lq7j25c4	74
13	13	3	Sub_lq7j25c4	75
19	1	19	Sub_lq7j25c4	76
13	1	13	Sub_lq7j25c4	77
18	4	18	Sub_lq7j25c4	78
9	7	9	Sub_lq7j25c4	79
20	20	0	Sub_lq7j25c4	80
4	4	0	Sub_lq7j25c4	81
12	16	12	Sub_lq7j25c4	82
6	6	20	Sub_lq7j25c4	83
10	14	10	Sub_lq7j25c4	84
19	3	19	Sub_lq7j25c4	85
15	15	17	Sub_lq7j25c4	86
9	7	9	Sub_lq7j25c4	87
17	1	17	Sub_lq7j25c4	88
19	5	19	Sub_lq7j25c4	89
11	11	1	Sub_lq7j25c4	90
12	12	18	Sub_lq7j25c4	91
11	19	11	Sub_lq7j25c4	92
15	3	15	Sub_lq7j25c4	93
14	2	14	Sub_lq7j25c4	94
3	1	3	Sub_lq7j25c4	95
14	14	20	Sub_lq7j25c4	96
7	1	7	Sub_m2gnpkln	1
13	13	19	Sub_m2gnpkln	2
10	12	10	Sub_m2gnpkln	3
11	11	15	Sub_m2gnpkln	4
2	2	14	Sub_m2gnpkln	5
14	2	14	Sub_m2gnpkln	6
4	16	4	Sub_m2gnpkln	7
8	8	2	Sub_m2gnpkln	8
8	8	6	Sub_m2gnpkln	9
10	2	10	Sub_m2gnpkln	10
2	18	2	Sub_m2gnpkln	11
6	4	6	Sub_m2gnpkln	12
9	9	3	Sub_m2gnpkln	13
5	5	19	Sub_m2gnpkln	14
18	18	20	Sub_m2gnpkln	15
5	15	5	Sub_m2gnpkln	16
14	20	14	Sub_m2gnpkln	17
2	0	2	Sub_m2gnpkln	18
6	2	6	Sub_m2gnpkln	19
14	14	18	Sub_m2gnpkln	20
3	3	17	Sub_m2gnpkln	21
7	17	7	Sub_m2gnpkln	22
10	14	10	Sub_m2gnpkln	23
6	6	14	Sub_m2gnpkln	24
2	2	18	Sub_m2gnpkln	25
6	0	6	Sub_m2gnpkln	26
12	12	16	Sub_m2gnpkln	27
10	0	10	Sub_m2gnpkln	28
9	5	9	Sub_m2gnpkln	29
1	3	1	Sub_m2gnpkln	30
10	10	14	Sub_m2gnpkln	31
4	4	14	Sub_m2gnpkln	32
8	4	8	Sub_m2gnpkln	33
10	8	10	Sub_m2gnpkln	34
0	0	18	Sub_m2gnpkln	35
10	10	14	Sub_m2gnpkln	36
8	4	8	Sub_m2gnpkln	37
3	3	17	Sub_m2gnpkln	38
14	14	18	Sub_m2gnpkln	39
3	3	17	Sub_m2gnpkln	40
9	9	13	Sub_m2gnpkln	41
1	1	19	Sub_m2gnpkln	42
11	7	11	Sub_m2gnpkln	43
17	17	19	Sub_m2gnpkln	44
10	10	18	Sub_m2gnpkln	45
9	7	9	Sub_m2gnpkln	46
6	6	14	Sub_m2gnpkln	47
10	0	10	Sub_m2gnpkln	48
9	7	9	Sub_m2gnpkln	49
10	6	10	Sub_m2gnpkln	50
14	16	14	Sub_m2gnpkln	51
3	19	3	Sub_m2gnpkln	52
3	1	3	Sub_m2gnpkln	53
9	9	11	Sub_m2gnpkln	54
11	11	19	Sub_m2gnpkln	55
12	12	14	Sub_m2gnpkln	56
8	8	16	Sub_m2gnpkln	57
3	3	15	Sub_m2gnpkln	58
10	10	18	Sub_m2gnpkln	59
9	9	1	Sub_m2gnpkln	60
11	1	11	Sub_m2gnpkln	61
8	14	8	Sub_m2gnpkln	62
9	9	15	Sub_m2gnpkln	63
2	2	16	Sub_m2gnpkln	64
12	0	12	Sub_m2gnpkln	65
14	14	16	Sub_m2gnpkln	66
10	10	8	Sub_m2gnpkln	67
13	13	17	Sub_m2gnpkln	68
7	15	7	Sub_m2gnpkln	69
6	6	16	Sub_m2gnpkln	70
14	14	16	Sub_m2gnpkln	71
8	6	8	Sub_m2gnpkln	72
13	17	13	Sub_m2gnpkln	73
1	13	1	Sub_m2gnpkln	74
11	11	15	Sub_m2gnpkln	75
5	3	5	Sub_m2gnpkln	76
1	1	19	Sub_m2gnpkln	77
9	15	9	Sub_m2gnpkln	78
9	5	9	Sub_m2gnpkln	79
14	20	14	Sub_m2gnpkln	80
16	18	16	Sub_m2gnpkln	81
13	3	13	Sub_m2gnpkln	82
11	11	3	Sub_m2gnpkln	83
1	1	17	Sub_m2gnpkln	84
3	3	19	Sub_m2gnpkln	85
2	2	16	Sub_m2gnpkln	86
12	12	20	Sub_m2gnpkln	87
10	20	10	Sub_m2gnpkln	88
10	20	10	Sub_m2gnpkln	89
2	2	20	Sub_m2gnpkln	90
8	0	8	Sub_m2gnpkln	91
10	10	20	Sub_m2gnpkln	92
14	4	14	Sub_m2gnpkln	93
8	8	20	Sub_m2gnpkln	94
8	20	8	Sub_m2gnpkln	95
11	11	15	Sub_m2gnpkln	96
11	19	11	Sub_m6eqgpe2	1
14	0	14	Sub_m6eqgpe2	2
8	8	2	Sub_m6eqgpe2	3
8	8	2	Sub_m6eqgpe2	4
16	0	16	Sub_m6eqgpe2	5
10	10	18	Sub_m6eqgpe2	6
11	3	11	Sub_m6eqgpe2	7
15	5	15	Sub_m6eqgpe2	8
11	5	11	Sub_m6eqgpe2	9
12	12	16	Sub_m6eqgpe2	10
12	12	8	Sub_m6eqgpe2	11
12	6	12	Sub_m6eqgpe2	12
8	20	8	Sub_m6eqgpe2	13
9	1	9	Sub_m6eqgpe2	14
7	7	17	Sub_m6eqgpe2	15
8	8	16	Sub_m6eqgpe2	16
15	3	15	Sub_m6eqgpe2	17
9	17	9	Sub_m6eqgpe2	18
7	1	7	Sub_m6eqgpe2	19
12	12	14	Sub_m6eqgpe2	20
15	1	15	Sub_m6eqgpe2	21
11	7	11	Sub_m6eqgpe2	22
4	4	20	Sub_m6eqgpe2	23
10	10	20	Sub_m6eqgpe2	24
18	18	4	Sub_m6eqgpe2	25
4	0	4	Sub_m6eqgpe2	26
11	11	15	Sub_m6eqgpe2	27
8	0	8	Sub_m6eqgpe2	28
3	1	3	Sub_m6eqgpe2	29
11	9	11	Sub_m6eqgpe2	30
12	6	12	Sub_m6eqgpe2	31
11	13	11	Sub_m6eqgpe2	32
1	1	19	Sub_m6eqgpe2	33
18	18	20	Sub_m6eqgpe2	34
2	0	2	Sub_m6eqgpe2	35
15	15	17	Sub_m6eqgpe2	36
5	5	17	Sub_m6eqgpe2	37
13	13	19	Sub_m6eqgpe2	38
7	7	15	Sub_m6eqgpe2	39
9	1	9	Sub_m6eqgpe2	40
12	2	12	Sub_m6eqgpe2	41
11	9	11	Sub_m6eqgpe2	42
6	6	18	Sub_m6eqgpe2	43
16	4	16	Sub_m6eqgpe2	44
4	4	18	Sub_m6eqgpe2	45
8	0	8	Sub_m6eqgpe2	46
0	0	18	Sub_m6eqgpe2	47
4	4	2	Sub_m6eqgpe2	48
9	9	13	Sub_m6eqgpe2	49
1	1	17	Sub_m6eqgpe2	50
13	13	7	Sub_m6eqgpe2	51
8	8	18	Sub_m6eqgpe2	52
9	9	7	Sub_m6eqgpe2	53
0	20	0	Sub_m6eqgpe2	54
4	4	20	Sub_m6eqgpe2	55
5	5	19	Sub_m6eqgpe2	56
8	8	14	Sub_m6eqgpe2	57
11	11	15	Sub_m6eqgpe2	58
11	19	11	Sub_m6eqgpe2	59
3	3	17	Sub_m6eqgpe2	60
4	4	0	Sub_m6eqgpe2	61
3	3	19	Sub_m6eqgpe2	62
16	16	18	Sub_m6eqgpe2	63
9	5	9	Sub_m6eqgpe2	64
9	5	9	Sub_m6eqgpe2	65
15	15	17	Sub_m6eqgpe2	66
6	14	6	Sub_m6eqgpe2	67
7	7	3	Sub_m6eqgpe2	68
7	3	7	Sub_m6eqgpe2	69
13	13	17	Sub_m6eqgpe2	70
13	13	3	Sub_m6eqgpe2	71
1	19	1	Sub_m6eqgpe2	72
10	8	10	Sub_m6eqgpe2	73
6	2	6	Sub_m6eqgpe2	74
6	6	0	Sub_m6eqgpe2	75
15	15	19	Sub_m6eqgpe2	76
12	0	12	Sub_m6eqgpe2	77
4	4	14	Sub_m6eqgpe2	78
9	9	3	Sub_m6eqgpe2	79
17	17	1	Sub_m6eqgpe2	80
10	4	10	Sub_m6eqgpe2	81
5	1	5	Sub_m6eqgpe2	82
8	8	16	Sub_m6eqgpe2	83
7	5	7	Sub_m6eqgpe2	84
10	10	12	Sub_m6eqgpe2	85
13	13	3	Sub_m6eqgpe2	86
2	2	0	Sub_m6eqgpe2	87
12	2	12	Sub_m6eqgpe2	88
7	7	17	Sub_m6eqgpe2	89
10	18	10	Sub_m6eqgpe2	90
14	2	14	Sub_m6eqgpe2	91
14	8	14	Sub_m6eqgpe2	92
7	7	19	Sub_m6eqgpe2	93
11	17	11	Sub_m6eqgpe2	94
8	8	4	Sub_m6eqgpe2	95
13	17	13	Sub_m6eqgpe2	96
11	19	11	Sub_mie0rud5	1
14	0	14	Sub_mie0rud5	2
8	8	2	Sub_mie0rud5	3
14	14	18	Sub_mie0rud5	4
14	0	14	Sub_mie0rud5	5
10	10	18	Sub_mie0rud5	6
6	2	6	Sub_mie0rud5	7
15	5	15	Sub_mie0rud5	8
11	15	11	Sub_mie0rud5	9
12	12	16	Sub_mie0rud5	10
12	12	8	Sub_mie0rud5	11
13	7	13	Sub_mie0rud5	12
10	10	14	Sub_mie0rud5	13
10	0	10	Sub_mie0rud5	14
14	16	14	Sub_mie0rud5	15
8	8	16	Sub_mie0rud5	16
14	14	18	Sub_mie0rud5	17
14	14	16	Sub_mie0rud5	18
7	7	3	Sub_mie0rud5	19
2	20	2	Sub_mie0rud5	20
14	14	16	Sub_mie0rud5	21
11	7	11	Sub_mie0rud5	22
4	4	20	Sub_mie0rud5	23
10	16	10	Sub_mie0rud5	24
5	1	5	Sub_mie0rud5	25
4	0	4	Sub_mie0rud5	26
17	17	19	Sub_mie0rud5	27
1	1	19	Sub_mie0rud5	28
10	10	14	Sub_mie0rud5	29
15	15	19	Sub_mie0rud5	30
15	1	15	Sub_mie0rud5	31
11	13	11	Sub_mie0rud5	32
3	1	3	Sub_mie0rud5	33
7	19	7	Sub_mie0rud5	34
13	9	13	Sub_mie0rud5	35
17	17	19	Sub_mie0rud5	36
5	5	17	Sub_mie0rud5	37
13	13	19	Sub_mie0rud5	38
15	7	15	Sub_mie0rud5	39
10	0	10	Sub_mie0rud5	40
14	14	18	Sub_mie0rud5	41
14	14	20	Sub_mie0rud5	42
11	17	11	Sub_mie0rud5	43
6	6	18	Sub_mie0rud5	44
4	4	18	Sub_mie0rud5	45
17	17	19	Sub_mie0rud5	46
0	0	18	Sub_mie0rud5	47
14	2	14	Sub_mie0rud5	48
15	15	19	Sub_mie0rud5	49
15	15	1	Sub_mie0rud5	50
18	18	20	Sub_mie0rud5	51
8	8	18	Sub_mie0rud5	52
3	9	3	Sub_mie0rud5	53
17	3	17	Sub_mie0rud5	54
12	4	12	Sub_mie0rud5	55
14	14	6	Sub_mie0rud5	56
13	7	13	Sub_mie0rud5	57
11	11	15	Sub_mie0rud5	58
13	13	15	Sub_mie0rud5	59
12	12	14	Sub_mie0rud5	60
10	2	10	Sub_mie0rud5	61
3	3	19	Sub_mie0rud5	62
15	5	15	Sub_mie0rud5	63
0	0	16	Sub_mie0rud5	64
9	5	9	Sub_mie0rud5	65
15	15	17	Sub_mie0rud5	66
14	14	6	Sub_mie0rud5	67
13	5	13	Sub_mie0rud5	68
7	3	7	Sub_mie0rud5	69
13	9	13	Sub_mie0rud5	70
6	4	6	Sub_mie0rud5	71
1	19	1	Sub_mie0rud5	72
10	8	10	Sub_mie0rud5	73
6	2	6	Sub_mie0rud5	74
12	12	16	Sub_mie0rud5	75
6	6	20	Sub_mie0rud5	76
12	0	12	Sub_mie0rud5	77
11	11	13	Sub_mie0rud5	78
9	9	3	Sub_mie0rud5	79
1	17	1	Sub_mie0rud5	80
9	1	9	Sub_mie0rud5	81
16	20	16	Sub_mie0rud5	82
8	8	16	Sub_mie0rud5	83
2	2	18	Sub_mie0rud5	84
10	10	12	Sub_mie0rud5	85
2	2	20	Sub_mie0rud5	86
2	2	0	Sub_mie0rud5	87
12	2	12	Sub_mie0rud5	88
12	12	6	Sub_mie0rud5	89
10	2	10	Sub_mie0rud5	90
14	2	14	Sub_mie0rud5	91
14	8	14	Sub_mie0rud5	92
10	10	14	Sub_mie0rud5	93
11	17	11	Sub_mie0rud5	94
13	19	13	Sub_mie0rud5	95
13	17	13	Sub_mie0rud5	96
9	11	9	Sub_mjj4sc0j	1
5	3	5	Sub_mjj4sc0j	2
2	2	12	Sub_mjj4sc0j	3
7	7	17	Sub_mjj4sc0j	4
5	5	19	Sub_mjj4sc0j	5
5	5	15	Sub_mjj4sc0j	6
6	6	14	Sub_mjj4sc0j	7
2	0	2	Sub_mjj4sc0j	8
12	12	0	Sub_mjj4sc0j	9
7	7	11	Sub_mjj4sc0j	10
12	18	12	Sub_mjj4sc0j	11
0	0	20	Sub_mjj4sc0j	12
6	4	6	Sub_mjj4sc0j	13
7	7	15	Sub_mjj4sc0j	14
15	3	15	Sub_mjj4sc0j	15
10	8	10	Sub_mjj4sc0j	16
11	3	11	Sub_mjj4sc0j	17
8	16	8	Sub_mjj4sc0j	18
16	4	16	Sub_mjj4sc0j	19
9	9	15	Sub_mjj4sc0j	20
14	14	0	Sub_mjj4sc0j	21
13	5	13	Sub_mjj4sc0j	22
17	1	17	Sub_mjj4sc0j	23
16	16	18	Sub_mjj4sc0j	24
9	13	9	Sub_mjj4sc0j	25
3	3	1	Sub_mjj4sc0j	26
13	13	1	Sub_mjj4sc0j	27
8	18	8	Sub_mjj4sc0j	28
13	13	19	Sub_mjj4sc0j	29
12	12	16	Sub_mjj4sc0j	30
14	20	14	Sub_mjj4sc0j	31
13	5	13	Sub_mjj4sc0j	32
12	12	16	Sub_mjj4sc0j	33
5	3	5	Sub_mjj4sc0j	34
15	15	19	Sub_mjj4sc0j	35
13	15	13	Sub_mjj4sc0j	36
7	3	7	Sub_mjj4sc0j	37
12	4	12	Sub_mjj4sc0j	38
8	14	8	Sub_mjj4sc0j	39
9	9	15	Sub_mjj4sc0j	40
16	16	20	Sub_mjj4sc0j	41
5	1	5	Sub_mjj4sc0j	42
11	11	19	Sub_mjj4sc0j	43
9	9	1	Sub_mjj4sc0j	44
15	3	15	Sub_mjj4sc0j	45
18	18	20	Sub_mjj4sc0j	46
13	15	13	Sub_mjj4sc0j	47
7	1	7	Sub_mjj4sc0j	48
8	2	8	Sub_mjj4sc0j	49
5	5	17	Sub_mjj4sc0j	50
17	3	17	Sub_mjj4sc0j	51
16	4	16	Sub_mjj4sc0j	52
4	4	20	Sub_mjj4sc0j	53
14	18	14	Sub_mjj4sc0j	54
5	1	5	Sub_mjj4sc0j	55
5	11	5	Sub_mjj4sc0j	56
10	10	18	Sub_mjj4sc0j	57
11	1	11	Sub_mjj4sc0j	58
10	0	10	Sub_mjj4sc0j	59
6	6	16	Sub_mjj4sc0j	60
7	7	17	Sub_mjj4sc0j	61
11	7	11	Sub_mjj4sc0j	62
10	8	10	Sub_mjj4sc0j	63
8	8	16	Sub_mjj4sc0j	64
4	0	4	Sub_mjj4sc0j	65
9	5	9	Sub_mjj4sc0j	66
14	14	20	Sub_mjj4sc0j	67
20	0	20	Sub_mjj4sc0j	68
15	17	15	Sub_mjj4sc0j	69
12	12	20	Sub_mjj4sc0j	70
19	1	19	Sub_mjj4sc0j	71
10	4	10	Sub_mjj4sc0j	72
6	2	6	Sub_mjj4sc0j	73
13	3	13	Sub_mjj4sc0j	74
10	10	12	Sub_mjj4sc0j	75
4	4	18	Sub_mjj4sc0j	76
12	12	14	Sub_mjj4sc0j	77
13	1	13	Sub_mjj4sc0j	78
10	10	18	Sub_mjj4sc0j	79
9	9	1	Sub_mjj4sc0j	80
16	2	16	Sub_mjj4sc0j	81
9	9	7	Sub_mjj4sc0j	82
13	17	13	Sub_mjj4sc0j	83
10	12	10	Sub_mjj4sc0j	84
15	1	15	Sub_mjj4sc0j	85
5	5	15	Sub_mjj4sc0j	86
10	16	10	Sub_mjj4sc0j	87
18	18	20	Sub_mjj4sc0j	88
17	1	17	Sub_mjj4sc0j	89
8	0	8	Sub_mjj4sc0j	90
6	6	18	Sub_mjj4sc0j	91
11	11	19	Sub_mjj4sc0j	92
7	7	5	Sub_mjj4sc0j	93
9	9	11	Sub_mjj4sc0j	94
5	5	17	Sub_mjj4sc0j	95
15	1	15	Sub_mjj4sc0j	96
10	0	10	Sub_mqc9rns0	1
12	12	14	Sub_mqc9rns0	2
8	2	8	Sub_mqc9rns0	3
3	3	1	Sub_mqc9rns0	4
12	14	12	Sub_mqc9rns0	5
2	18	2	Sub_mqc9rns0	6
15	15	17	Sub_mqc9rns0	7
2	18	2	Sub_mqc9rns0	8
6	4	6	Sub_mqc9rns0	9
18	20	18	Sub_mqc9rns0	10
12	12	20	Sub_mqc9rns0	11
5	5	7	Sub_mqc9rns0	12
9	9	19	Sub_mqc9rns0	13
7	7	13	Sub_mqc9rns0	14
6	6	12	Sub_mqc9rns0	15
3	3	15	Sub_mqc9rns0	16
6	2	6	Sub_mqc9rns0	17
18	18	20	Sub_mqc9rns0	18
11	11	17	Sub_mqc9rns0	19
3	19	3	Sub_mqc9rns0	20
9	3	9	Sub_mqc9rns0	21
14	18	14	Sub_mqc9rns0	22
5	15	5	Sub_mqc9rns0	23
10	10	2	Sub_mqc9rns0	24
9	9	13	Sub_mqc9rns0	25
5	5	13	Sub_mqc9rns0	26
6	6	12	Sub_mqc9rns0	27
9	5	9	Sub_mqc9rns0	28
8	8	18	Sub_mqc9rns0	29
5	15	5	Sub_mqc9rns0	30
5	5	19	Sub_mqc9rns0	31
6	6	14	Sub_mqc9rns0	32
8	8	16	Sub_mqc9rns0	33
10	10	0	Sub_mqc9rns0	34
11	5	11	Sub_mqc9rns0	35
1	1	15	Sub_mqc9rns0	36
17	17	19	Sub_mqc9rns0	37
6	6	16	Sub_mqc9rns0	38
13	13	17	Sub_mqc9rns0	39
12	12	16	Sub_mqc9rns0	40
11	11	15	Sub_mqc9rns0	41
0	0	12	Sub_mqc9rns0	42
10	10	20	Sub_mqc9rns0	43
0	0	16	Sub_mqc9rns0	44
10	10	4	Sub_mqc9rns0	45
5	3	5	Sub_mqc9rns0	46
11	11	13	Sub_mqc9rns0	47
9	9	19	Sub_mqc9rns0	48
7	11	7	Sub_mqc9rns0	49
8	0	8	Sub_mqc9rns0	50
9	1	9	Sub_mqc9rns0	51
4	4	12	Sub_mqc9rns0	52
16	16	18	Sub_mqc9rns0	53
9	1	9	Sub_mqc9rns0	54
7	7	19	Sub_mqc9rns0	55
3	3	1	Sub_mqc9rns0	56
6	6	10	Sub_mqc9rns0	57
5	19	5	Sub_mqc9rns0	58
2	2	20	Sub_mqc9rns0	59
6	6	10	Sub_mqc9rns0	60
6	6	18	Sub_mqc9rns0	61
3	19	3	Sub_mqc9rns0	62
10	2	10	Sub_mqc9rns0	63
5	5	13	Sub_mqc9rns0	64
5	3	5	Sub_mqc9rns0	65
14	14	18	Sub_mqc9rns0	66
0	0	20	Sub_mqc9rns0	67
2	2	20	Sub_mqc9rns0	68
2	2	14	Sub_mqc9rns0	69
6	0	6	Sub_mqc9rns0	70
7	7	15	Sub_mqc9rns0	71
7	13	7	Sub_mqc9rns0	72
10	10	14	Sub_mqc9rns0	73
8	0	8	Sub_mqc9rns0	74
6	6	16	Sub_mqc9rns0	75
4	4	2	Sub_mqc9rns0	76
4	4	18	Sub_mqc9rns0	77
2	2	20	Sub_mqc9rns0	78
6	0	6	Sub_mqc9rns0	79
0	0	18	Sub_mqc9rns0	80
14	14	0	Sub_mqc9rns0	81
2	2	14	Sub_mqc9rns0	82
